Country,Region,Producer,Wine name,Vintage,Unit size,WA score,Vinous score,Quantity, Offer Price 
France,Burgundy,Perrot-Minot,"Perrot-Minot, Nuits-Saint-Georges Premier Cru, La Richemone Vieilles Vignes",2002,12x75cl,,91,1," $2,731.00 "
France,Burgundy,Perrot-Minot,"Perrot-Minot, Nuits-Saint-Georges, La Richemone Vignes Centenaires",2015,1x75cl,,,1, $401.00 
France,Burgundy,Perrot-Minot,"Perrot-Minot, Vosne-Romanee, Aux Champs Perdrix Vieilles Vignes",2016,1x75cl,90,91,1, $191.00 
France,Burgundy,Perrot-Minot,"Perrot-Minot, Vosne-Romanee, Aux Champs Perdrix Vieilles Vignes",2016,6x75cl,90,91,2," $1,334.00 "
France,Burgundy,Philippe Colin,"Philippe Colin, Chassagne-Montrachet, Blanc",2020,6x75cl,,88,1, $515.00 
France,Burgundy,Philippe Pacalet,"Philippe Pacalet, Corton Grand Cru, Les Bressandes",2019,12x75cl,,,1," $3,416.00 "
France,Burgundy,Philippe Pacalet,"Philippe Pacalet, Echezeaux Grand Cru",2016,6x75cl,,,1," $4,200.00 "
France,Burgundy,Philippe Pacalet,"Philippe Pacalet, Gevrey-Chambertin",2020,12x75cl,,,1," $1,657.00 "
France,Burgundy,Pierre Boisson,"Domaine Pierre Boisson, Meursault, Les Grands Charrons",2019,12x75cl,,,2," $2,653.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Batard-Montrachet Grand Cru",2019,6x75cl,,,2," $3,719.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Batard-Montrachet Grand Cru",2020,6x75cl,,,1," $4,954.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Beaune Premier Cru, Les Greves",2019,6x75cl,,,4, $556.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Bourgogne, Eclat de Calcaire Pinot Noir",2018,6x75cl,,,2, $457.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Chambolle-Musigny Premier Cru, Les Feusselottes",2020,6x75cl,,,1," $1,748.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Clos de Vougeot Grand Cru",2020,6x75cl,,,2," $1,677.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Clos de Vougeot Grand Cru",2021,6x75cl,,,1," $2,144.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Corton Grand Cru, Les Bressandes",2019,6x75cl,,,3," $1,287.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Corton Grand Cru, Les Bressandes",2020,6x75cl,,,1," $1,412.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Corton-Charlemagne Grand Cru",2019,6x75cl,,,3," $2,342.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Corton-Charlemagne Grand Cru, La Croix",2020,6x75cl,,,1," $2,038.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Echezeaux Grand Cru",2019,6x75cl,,,4," $2,450.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Echezeaux Grand Cru",2020,6x75cl,,,2," $3,142.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Gevrey-Chambertin Premier Cru, Champeaux",2018,6x75cl,,,2, $953.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Gevrey-Chambertin Premier Cru, Lavaut Saint-Jacques",2019,6x75cl,,,3," $1,324.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Gevrey-Chambertin Premier Cru, Lavaut Saint-Jacques",2020,6x75cl,,,1," $1,575.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Griotte-Chambertin Grand Cru",2019,6x75cl,,,3," $4,138.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Griotte-Chambertin Grand Cru",2020,6x75cl,,,3," $5,062.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault Premier Cru, Les Charmes",2019,6x75cl,,,1," $1,407.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault Premier Cru, Les Charmes",2020,6x75cl,,,1," $1,788.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault Premier Cru, Perrieres",2019,6x75cl,,,1," $2,747.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault Premier Cru, Porusot",2021,6x75cl,,,2, $977.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault, Eclat de Calcaire",2018,6x75cl,,,1," $1,586.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault, Eclat de Calcaire",2021,6x75cl,,,2, $575.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault, Les Grands Charrons",2018,6x75cl,,,2, $832.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault, Les Grands Charrons",2019,6x75cl,,,2," $1,777.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault, Les Grands Charrons",2020,6x75cl,,,1, $751.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Meursault, Les Vireuils",2018,6x75cl,,,6, $901.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Montrachet Grand Cru",2019,6x75cl,,,6," $14,347.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Montrachet Grand Cru",2020,1x300cl,,,1," $6,368.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Morey-Saint-Denis Premier Cru, Monts Luisants",2019,6x75cl,,,19," $1,150.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Pommard",2018,6x75cl,,,1, $502.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Pommard Premier Cru, Les Charmots",2019,6x75cl,,,9," $1,175.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Pommard Premier Cru, Les Epenots",2018,6x75cl,,,1, $741.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Pommard Premier Cru, Les Rugiens Bas",2019,6x75cl,,,1, $892.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Pommard Premier Cru, Les Rugiens Bas",2020,6x75cl,,,1," $1,213.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Pommard, Les Vignots",2019,6x75cl,,,1, $668.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Pommard, Les Vignots",2020,6x75cl,,,1, $673.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Puligny-Montrachet Premier Cru, Les Folatieres",2020,6x75cl,,,1," $2,357.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Puligny-Montrachet, Les Enseigneres",2019,6x75cl,,,1," $1,231.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Puligny-Montrachet, Les Enseigneres",2020,6x75cl,,,1," $1,210.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Richebourg Grand Cru",2019,6x75cl,,,1," $16,422.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Richebourg Grand Cru",2020,6x75cl,,,1," $8,625.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Vosne-Romanee",2019,6x75cl,,,3, $802.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Vosne-Romanee",2020,6x75cl,,,3, $826.00 
France,Burgundy,Pierre Girardin,"Pierre Girardin, Vosne-Romanee Premier Cru, Les Beaux Monts",2020,6x75cl,,,2," $1,333.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Vosne-Romanee Premier Cru, Les Beaux Monts",2021,6x75cl,,,1," $1,266.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Vosne-Romanee Premier Cru, Les Suchots",2019,6x75cl,,,7," $1,486.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Vosne-Romanee Premier Cru, Les Suchots",2020,6x75cl,,,1," $1,950.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Vosne-Romanee, Aux Champs Perdrix",2020,6x75cl,,,1," $1,428.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Vosne-Romanee, Les Hauts Beaumonts",2019,6x75cl,,,4," $1,655.00 "
France,Burgundy,Pierre Girardin,"Pierre Girardin, Vosne-Romanee, Les Hauts Beaumonts",2020,6x75cl,,,1, $966.00 
France,Burgundy,Pierre Morey,"Pierre Morey, Pommard Premier Cru, Les Grands Epenots",2019,6x75cl,,,7, $937.00 
France,Burgundy,Pierre Morey,"Pierre Morey, Pommard Premier Cru, Les Grands Epenots",2020,6x75cl,,89,1, $824.00 
France,Burgundy,Pierre Ponnelle,"Pierre Ponnelle, Gevrey-Chambertin Premier Cru, Petite Chapelle",2018,6x75cl,,,2," $1,603.00 "
France,Burgundy,Pierre-Yves Colin-Morey,"Pierre-Yves Colin-Morey, Bourgogne, Chardonnay",2019,6x75cl,88,,1, $868.00 
France,Burgundy,Pierre-Yves Colin-Morey,"Pierre-Yves Colin-Morey, Meursault, Les Narvaux",2016,6x75cl,89,91,1," $2,481.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Chapelle-Chambertin Grand Cru",2009,6x75cl,,,2," $2,848.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Chapelle-Chambertin Grand Cru",2012,6x75cl,94,,1," $2,421.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Chapelle-Chambertin Grand Cru",2016,6x75cl,,,1," $2,673.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2015,6x75cl,96,95,2," $4,091.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Clos Saint-Denis Grand Cru, Cuvee Tres Vieilles Vignes",2013,3x75cl,94,,1," $1,831.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Corton Grand Cru, Cuvee du Bourdon",2011,6x75cl,88,,2," $1,904.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Corton Grand Cru, Cuvee du Bourdon",2018,6x75cl,92,,1," $1,450.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Corton-Charlemagne Grand Cru",2011,6x75cl,,,1," $2,038.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Corton-Charlemagne Grand Cru",2017,1x75cl,95,92,3, $462.00 
France,Burgundy,Ponsot,"Domaine Ponsot, Gevrey-Chambertin, Cuvee de l'Abeille",2011,6x75cl,,,1," $1,209.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Griotte-Chambertin Grand Cru",2015,6x75cl,91,,1," $3,483.00 "
France,Burgundy,Ponsot,"Domaine Ponsot, Morey-Saint-Denis Premier Cru, Alouettes",2019,6x75cl,92,,1, $951.00 
France,Burgundy,Prieure Roch,"Prieure Roch, Ladoix, Le Clou Rouge",2015,6x75cl,,,1," $3,638.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Nuits-Saint-Georges Premier Cru",2014,6x75cl,,,1," $4,462.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Nuits-Saint-Georges Premier Cru, Clos des Argillieres",2014,6x75cl,89,,1," $6,140.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Nuits-Saint-Georges Premier Cru, Clos des Argillieres",2015,6x75cl,,,1," $3,955.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Nuits-Saint-Georges Premier Cru, Clos des Corvees",2003,1x75cl,,,1," $1,132.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Nuits-Saint-Georges Premier Cru, Clos des Corvees",2013,6x75cl,,,2," $5,285.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Nuits-Saint-Georges Premier Cru, Clos des Corvees",2015,6x75cl,,,1," $5,420.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Nuits-Saint-Georges Premier Cru, Vieilles Vignes",2012,6x75cl,92,,3," $4,232.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Nuits-Saint-Georges Premier Cru, Vieilles Vignes",2015,6x75cl,90,,1," $4,690.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Vosne-Romanee Premier Cru, Les Suchots",2015,6x75cl,,,1," $10,736.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Vosne-Romanee, Le Clos Goillotte",2005,1x75cl,92,,3," $1,717.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Vosne-Romanee, Le Clos Goillotte",2006,1x75cl,88,,3," $1,573.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Vosne-Romanee, Le Clos Goillotte",2007,1x75cl,91,,2," $2,888.00 "
France,Burgundy,Prieure Roch,"Prieure Roch, Vosne-Romanee, Le Clos Goillotte",2008,1x75cl,87,,2," $3,291.00 "
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Beaune Premier Cru, Les Greves Rouge",2021,6x75cl,,,1, $562.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Corton Grand Cru, Les Pougets",2013,6x75cl,,,4, $836.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Corton Grand Cru, Les Pougets",2014,6x75cl,,,1, $829.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Corton Grand Cru, Les Pougets",2015,6x75cl,,,3, $844.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Corton Grand Cru, Les Pougets",2016,6x75cl,,,1, $875.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Corton Grand Cru, Rouge",2012,6x75cl,,,1, $851.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Corton Grand Cru, Rouge",2013,6x75cl,,,1, $908.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Corton Grand Cru, Rouge",2015,6x75cl,,,1, $798.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Corton Grand Cru, Rouge",2016,6x75cl,,,1, $864.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Pernand-Vergelesses Premier Cru, Ile des Vergelesses Rouge",2021,6x75cl,,,1, $615.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Pernand-Vergelesses Premier Cru, Vergelesses",2021,6x75cl,,,1, $509.00 
France,Burgundy,Rapet Pere et Fils,"Domaine Rapet Pere et Fils, Pernand-Vergelesses, Les Combottes",2020,6x75cl,,,1, $428.00 
France,Burgundy,Remi Jobard,"Remi Jobard, Meursault Premier Cru, Genevrieres",2019,6x75cl,,91,1, $995.00 
France,Burgundy,Remi Jobard,"Remi Jobard, Meursault, Les Chevalieres",2019,6x75cl,,88,4, $912.00 
France,Burgundy,Remoissenet Pere & Fils,"Remoissenet Pere & Fils, Vosne-Romanee",2015,3x150cl,88,88,1, $757.00 
France,Burgundy,Rene Bouvier,"Rene Bouvier, Charmes-Chambertin Grand Cru",2016,12x75cl,91,,1," $2,686.00 "
France,Burgundy,Robert Groffier,"Robert Groffier, Bonnes Mares Grand Cru",2017,6x75cl,,93,4," $2,991.00 "
France,Burgundy,Robert Groffier,"Robert Groffier, Bonnes Mares Grand Cru",2018,6x75cl,,93,1," $4,020.00 "
France,Burgundy,Robert Groffier,"Robert Groffier, Bourgogne Passe-tout-grains",2020,6x75cl,,85,1, $332.00 
France,Burgundy,Robert Groffier,"Robert Groffier, Chambolle-Musigny Premier Cru, Les Hauts Doix",2015,6x75cl,92,93,4," $2,093.00 "
France,Burgundy,Robert Groffier,"Robert Groffier, Chambolle-Musigny Premier Cru, Les Hauts Doix",2017,12x75cl,,91,1," $2,700.00 "
France,Burgundy,Robert Groffier,"Robert Groffier, Chambolle-Musigny Premier Cru, Les Hauts Doix",2017,6x75cl,,91,3," $1,702.00 "
France,Burgundy,Robert Groffier,"Robert Groffier, Chambolle-Musigny Premier Cru, Les Sentiers",2012,12x75cl,,91,1," $3,431.00 "
France,Burgundy,Robert Groffier,"Robert Groffier, Gevrey-Chambertin, Les Seuvrees",2015,6x75cl,,90,1," $1,621.00 "
France,Burgundy,Robert Groffier,"Robert Groffier, Gevrey-Chambertin, Les Seuvrees",2017,12x75cl,,,1," $1,952.00 "
France,Burgundy,Robert Groffier,"Robert Groffier, Gevrey-Chambertin, Les Seuvrees",2017,6x75cl,,,3, $735.00 
France,Burgundy,Roche de Bellene,"Maison Roche de Bellene, Griotte-Chambertin Grand Cru",2021,6x75cl,,,2," $2,411.00 "
France,Burgundy,Roche de Bellene,"Maison Roche de Bellene, Romanee-Saint-Vivant Grand Cru",2012,3x75cl,94,95.5,1," $1,759.00 "
France,Burgundy,Rossignol-Trapet,"Domaine Rossignol-Trapet, Beaune Premier Cru, Les Teurons",2010,12x75cl,,,1," $1,290.00 "
France,Burgundy,Rossignol-Trapet,"Domaine Rossignol-Trapet, Beaune Premier Cru, Les Teurons",2017,12x75cl,,90,11, $938.00 
France,Burgundy,Rossignol-Trapet,"Domaine Rossignol-Trapet, Chambertin Grand Cru",2015,6x75cl,,96,1," $1,999.00 "
France,Burgundy,Rossignol-Trapet,"Domaine Rossignol-Trapet, Gevrey-Chambertin Premier Cru, Petite Chapelle",2017,12x75cl,,92,1," $1,696.00 "
France,Burgundy,Rossignol-Trapet,"Domaine Rossignol-Trapet, Latricieres-Chambertin Grand Cru",2018,6x75cl,,94,1," $1,546.00 "
France,Burgundy,Sylvain Cathiard,"Domaine Sylvain Cathiard, Chambolle-Musigny, Les Clos de l'Orme",2013,6x75cl,89,91,3," $2,909.00 "
France,Burgundy,Sylvain Cathiard,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2014,6x75cl,,91,1," $2,431.00 "
France,Burgundy,Sylvain Cathiard,"Domaine Sylvain Cathiard, Romanee-Saint-Vivant Grand Cru",2011,3x75cl,,94.5,1," $8,785.00 "
France,Burgundy,Sylvain Cathiard,"Domaine Sylvain Cathiard, Vosne-Romanee Premier Cru, Aux Malconsorts",2014,1x75cl,96,92,3, $774.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Chambolle-Musigny",2016,6x75cl,89,87,4, $681.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Chambolle-Musigny",2017,6x75cl,,89,2, $622.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Chambolle-Musigny",2019,6x75cl,,91,3, $652.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Chambolle-Musigny",2021,6x75cl,,90,1, $668.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Chambolle-Musigny Premier Cru, La Combe d'Orveau",2017,6x75cl,,92,2, $856.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Chambolle-Musigny Premier Cru, La Combe d'Orveau",2018,6x75cl,,92,4, $822.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Chambolle-Musigny Premier Cru, La Combe d'Orveau",2019,6x75cl,,94,2, $951.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Charmes-Chambertin Grand Cru",2014,6x75cl,90,93,1," $1,258.00 "
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Charmes-Chambertin Grand Cru",2017,6x75cl,,94,1," $1,185.00 "
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Charmes-Chambertin Grand Cru",2018,6x75cl,,93,2," $1,141.00 "
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Charmes-Chambertin Grand Cru",2019,6x75cl,,94,3," $1,489.00 "
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Corton Grand Cru, Le Rognet et Corton",2014,6x75cl,,91,5," $1,411.00 "
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Corton Grand Cru, Le Rognet et Corton",2015,6x75cl,94,93,4, $987.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Corton Grand Cru, Le Rognet et Corton",2018,3x150cl,,92,2," $1,405.00 "
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Gevrey-Chambertin",2019,6x75cl,,89,1, $421.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Gevrey-Chambertin",2021,6x75cl,,89,1, $772.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Gevrey-Chambertin Premier Cru, Bel Air",2018,6x75cl,,91,7, $852.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Gevrey-Chambertin Premier Cru, Bel Air",2019,6x75cl,,94,3," $1,146.00 "
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Mazoyeres-Chambertin Grand Cru",2016,6x75cl,94,95,3," $1,588.00 "
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Mazoyeres-Chambertin Grand Cru",2020,6x75cl,,95,1," $1,740.00 "
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Morey-Saint-Denis Premier Cru, La Riotte",2018,6x75cl,,93,8, $653.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Morey-Saint-Denis Premier Cru, La Riotte",2019,6x75cl,,93,1, $760.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Morey-Saint-Denis, Rouge",2019,6x75cl,,91,1, $574.00 
France,Burgundy,Taupenot-Merme,"Domaine Taupenot-Merme, Nuits-Saint-Georges Premier Cru, Les Pruliers",2019,6x75cl,,92,1," $1,408.00 "
France,Burgundy,Tawse,"Domaine Tawse, Beaune Premier Cru, Les Tuvilains",2018,6x75cl,,88,1, $553.00 
France,Burgundy,Tawse,"Domaine Tawse, Beaune Premier Cru, Les Tuvilains",2019,6x75cl,,91,1, $572.00 
France,Burgundy,Tawse,"Domaine Tawse, Gevrey-Chambertin Premier Cru, Lavaux St-Jacques",2018,6x75cl,,93,1," $1,415.00 "
France,Burgundy,Tawse,"Domaine Tawse, Gevrey-Chambertin Premier Cru, Lavaux St-Jacques",2021,6x75cl,,,1," $1,301.00 "
